instrumentId,valuationBidPrice,timeStamp,valuationAskPrice,lastMarketClosePrice,bid-price,bid-quantity,bid-price,bid-quantity,bid-price,bid-quantity,bid-price,bid-quantity,ask-price,ask-quantity,ask-price,ask-quantity,ask-price,ask-quantity,ask-price,ask-quantity,ask-price,ask-quantity,lastTradedPrice,dailyHighestTradedPrice,dailyLowestTradedPrice,marketClosePriceTimeStamp,timereceived,instruname,obeventrow
100723,84.27,1352467857227,84.31,84.99,84.27,100,84.26,100,84.22,100,84.17,200,84.31,100,84.33,100,84.36,100,84.41,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467857300,CLZ2,1377
100723,84.26,1352467857346,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467857428,CLZ2,1379
100723,84.23,1352467857734,84.31,84.99,84.23,100,84.22,100,84.18,100,84.13,200,84.31,100,84.33,100,84.36,100,84.41,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467857927,CLZ2,1384
100723,84.22,1352467858704,84.3,84.99,84.22,100,84.21,100,84.17,100,84.12,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467858731,CLZ2,1394
100723,84.23,1352467860138,84.31,84.99,84.23,100,84.22,100,84.18,100,84.13,200,84.31,100,84.33,100,84.36,100,84.41,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467860289,CLZ2,1406
100723,84.23,1352467860650,84.3,84.99,84.23,100,84.22,100,84.18,100,84.13,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467860790,CLZ2,1411
100723,84.24,1352467861224,84.29,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467861290,CLZ2,1414
100723,84.24,1352467861636,84.28,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.28,100,84.3,100,84.33,100,84.38,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467861789,CLZ2,1419
100723,84.25,1352467868773,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467868890,CLZ2,1462
100723,84.27,1352467876580,84.31,84.99,84.27,100,84.26,100,84.22,100,84.17,200,84.31,100,84.33,100,84.36,100,84.41,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467876688,CLZ2,1509
100723,84.28,1352467880027,84.32,84.99,84.28,100,84.27,100,84.23,100,84.18,200,84.32,100,84.34,100,84.37,100,84.42,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467880091,CLZ2,1516
100723,84.29,1352467882016,84.34,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467882029,CLZ2,1526
100723,84.28,1352467882159,84.33,84.99,84.28,100,84.27,100,84.23,100,84.18,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467882289,CLZ2,1528
100723,84.28,1352467882706,84.35,84.99,84.28,100,84.27,100,84.23,100,84.18,200,84.35,100,84.37,100,84.4,100,84.45,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467882729,CLZ2,1531
100723,84.28,1352467883504,84.36,84.99,84.28,100,84.27,100,84.23,100,84.18,200,84.36,100,84.38,100,84.41,100,84.46,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467883528,CLZ2,1537
100723,84.29,1352467884098,84.37,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.37,100,84.39,100,84.42,100,84.47,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467884128,CLZ2,1543
100723,84.29,1352467884631,84.36,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.36,100,84.38,100,84.41,100,84.46,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467884689,CLZ2,1548
100723,84.29,1352467885008,84.37,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.37,100,84.39,100,84.42,100,84.47,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467885089,CLZ2,1552
100723,84.3,1352467885157,84.37,84.99,84.3,100,84.29,100,84.25,100,84.2,200,84.37,100,84.39,100,84.42,100,84.47,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467885228,CLZ2,1554
100723,84.29,1352467886057,84.36,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.36,100,84.38,100,84.41,100,84.46,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467886190,CLZ2,1563
100723,84.28,1352467886777,84.36,84.99,84.28,100,84.27,100,84.23,100,84.18,200,84.36,100,84.38,100,84.41,100,84.46,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467886828,CLZ2,1569
100723,84.3,1352467888108,84.34,84.99,84.3,100,84.29,100,84.25,100,84.2,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467888271,CLZ2,1574
100723,84.31,1352467888612,84.35,84.99,84.31,100,84.3,100,84.26,100,84.21,200,84.35,100,84.37,100,84.4,100,84.45,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467888628,CLZ2,1577
100723,84.3,1352467891149,84.34,84.99,84.3,100,84.29,100,84.25,100,84.2,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467891288,CLZ2,1594
100723,84.29,1352467891234,84.33,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467891389,CLZ2,1596
100723,84.3,1352467908030,84.34,84.99,84.3,100,84.29,100,84.25,100,84.2,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467908029,CLZ2,1694
100723,84.29,1352467910006,84.33,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467910089,CLZ2,1712
100723,84.3,1352467912923,84.35,84.99,84.3,100,84.29,100,84.25,100,84.2,200,84.35,100,84.37,100,84.4,100,84.45,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467912989,CLZ2,1733
100723,84.29,1352467917512,84.34,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467917660,CLZ2,1761
100723,84.29,1352467918839,84.33,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467918991,CLZ2,1768
100723,84.3,1352467920094,84.35,84.99,84.3,100,84.29,100,84.25,100,84.2,200,84.35,100,84.37,100,84.4,100,84.45,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467920189,CLZ2,1772
100723,84.29,1352467921236,84.34,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467921389,CLZ2,1782
100723,84.29,1352467921358,84.33,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467921491,CLZ2,1784
100723,84.3,1352467922010,84.35,84.99,84.3,100,84.29,100,84.25,100,84.2,200,84.35,100,84.37,100,84.4,100,84.45,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467922088,CLZ2,1791
100723,84.29,1352467923955,84.34,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467924092,CLZ2,1802
100723,84.3,1352467926151,84.35,84.99,84.3,100,84.29,100,84.25,100,84.2,200,84.35,100,84.37,100,84.4,100,84.45,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467926289,CLZ2,1816
100723,84.31,1352467926451,84.35,84.99,84.31,100,84.3,100,84.26,100,84.21,200,84.35,100,84.37,100,84.4,100,84.45,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467926637,CLZ2,1820
100723,84.3,1352467936853,84.34,84.99,84.3,100,84.29,100,84.25,100,84.2,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467937013,CLZ2,1865
100723,84.29,1352467958390,84.33,84.99,84.29,100,84.28,100,84.24,100,84.19,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467958487,CLZ2,1942
100723,84.28,1352467966953,84.32,84.99,84.28,100,84.27,100,84.23,100,84.18,200,84.32,100,84.34,100,84.37,100,84.42,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467967087,CLZ2,1974
100723,84.27,1352467967066,84.31,84.99,84.27,100,84.26,100,84.22,100,84.17,200,84.31,100,84.33,100,84.36,100,84.41,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467967199,CLZ2,1976
100723,84.26,1352467967744,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467967934,CLZ2,1979
100723,84.25,1352467972215,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467972295,CLZ2,2004
100723,84.24,1352467982930,84.28,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.28,100,84.3,100,84.33,100,84.38,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467982931,CLZ2,2045
100723,84.25,1352467983878,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467983988,CLZ2,2054
100723,84.24,1352467993747,84.28,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.28,100,84.3,100,84.33,100,84.38,200,85.82,1,84.2,85.52,84.2,1352408400000,1352467993829,CLZ2,2111
100723,84.23,1352468000808,84.27,84.99,84.23,100,84.22,100,84.18,100,84.13,200,84.27,100,84.29,100,84.32,100,84.37,200,85.82,1,84.2,85.52,84.2,1352408400000,1352468000828,CLZ2,2155
100723,84.24,1352468005943,84.28,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.28,100,84.3,100,84.33,100,84.38,200,85.82,1,84.2,85.52,84.2,1352408400000,1352468006028,CLZ2,2174
100723,84.25,1352468006419,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.2,85.52,84.2,1352408400000,1352468006488,CLZ2,2178
100723,84.25,1352468016238,84.32,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.32,100,84.34,100,84.37,100,84.42,200,85.82,1,84.2,85.52,84.2,1352408400000,1352468016290,CLZ2,2239
100723,84.25,1352468016462,84.33,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.2,85.52,84.2,1352408400000,1352468016537,CLZ2,2242
100723,84.24,1352468016793,84.33,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.2,85.52,84.2,1352408400000,1352468016888,CLZ2,2245
100723,84.24,1352468017022,84.32,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.32,100,84.34,100,84.37,100,84.42,200,85.82,1,84.2,85.52,84.2,1352408400000,1352468017093,CLZ2,2248
100723,84.26,1352468020439,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.2,85.52,84.2,1352408400000,1352468020487,CLZ2,2276
100723,84.26,1352468021492,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,80,84.32,100,84.35,100,84.4,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468021589,CLZ2,2286
100723,84.26,1352468021612,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,80,84.32,100,84.35,100,84.4,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468021689,CLZ2,2288
100723,84.26,1352468023132,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,60,84.32,100,84.35,100,84.4,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468023228,CLZ2,2301
100723,84.26,1352468023328,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,85,84.32,100,84.35,100,84.4,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468023328,CLZ2,2302
100723,84.27,1352468027850,84.31,84.99,84.27,100,84.26,100,84.22,100,84.17,200,84.31,85,84.33,100,84.36,100,84.41,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468027988,CLZ2,2323
100723,84.27,1352468033280,84.31,84.99,84.27,100,84.26,100,84.22,100,84.17,200,84.31,100,84.33,100,84.36,100,84.41,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468033328,CLZ2,2350
100723,84.26,1352468037923,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468038004,CLZ2,2366
100723,84.27,1352468039508,84.32,84.99,84.27,100,84.26,100,84.22,100,84.17,200,84.32,100,84.34,100,84.37,100,84.42,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468039539,CLZ2,2375
100723,84.26,1352468039565,84.34,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468039637,CLZ2,2376
100723,84.26,1352468040141,84.33,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468040287,CLZ2,2380
100723,84.26,1352468042184,84.34,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.34,100,84.36,100,84.39,100,84.44,200,85.82,1,84.3,85.52,84.2,1352408400000,1352468042291,CLZ2,2392
100723,84.26,1352468042437,84.34,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.34,80,84.36,100,84.39,100,84.44,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468042486,CLZ2,2394
100723,84.26,1352468042457,84.34,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.34,80,84.36,100,84.39,100,84.44,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468042593,CLZ2,2395
100723,84.26,1352468042975,84.33,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.33,80,84.35,100,84.38,100,84.43,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468043102,CLZ2,2398
100723,84.25,1352468043908,84.33,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.33,100,84.35,100,84.38,100,84.43,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468043991,CLZ2,2403
100723,84.24,1352468044038,84.32,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.32,100,84.34,100,84.37,100,84.42,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468044088,CLZ2,2405
100723,84.26,1352468046039,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.42,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468052134,CLZ2,2414
100723,84.26,1352468046039,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468052136,CLZ2,2416
100723,84.25,1352468047203,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468052159,CLZ2,2422
100723,84.24,1352468048776,84.28,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.28,100,84.3,100,84.33,100,84.38,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468052198,CLZ2,2432
100723,84.25,1352468053607,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468053687,CLZ2,2460
100723,84.24,1352468060263,84.28,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.28,100,84.3,100,84.33,100,84.38,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468060406,CLZ2,2485
100723,84.23,1352468063235,84.27,84.99,84.23,100,84.22,100,84.18,100,84.13,200,84.27,100,84.29,100,84.32,100,84.37,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468063273,CLZ2,2491
100723,84.22,1352468065930,84.27,84.99,84.22,100,84.21,100,84.17,100,84.13,200,84.27,100,84.29,100,84.32,100,84.37,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468066034,CLZ2,2499
100723,84.22,1352468065932,84.26,84.99,84.22,100,84.21,100,84.17,100,84.12,200,84.26,100,84.28,100,84.31,100,84.36,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468066039,CLZ2,2500
100723,84.21,1352468067631,84.25,84.99,84.21,100,84.2,100,84.16,100,84.11,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468067688,CLZ2,2508
100723,84.2,1352468067827,84.24,84.99,84.2,100,84.19,100,84.15,100,84.1,200,84.24,100,84.26,100,84.29,100,84.34,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468067891,CLZ2,2511
100723,84.19,1352468069618,84.23,84.99,84.19,100,84.18,100,84.14,100,84.09,200,84.23,100,84.26,100,84.29,100,84.34,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468069690,CLZ2,2518
100723,84.19,1352468069626,84.23,84.99,84.19,100,84.18,100,84.14,100,84.09,200,84.23,100,84.25,100,84.28,100,84.33,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468069795,CLZ2,2520
100723,84.2,1352468071103,84.25,84.99,84.2,100,84.19,100,84.15,100,84.1,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468071189,CLZ2,2531
100723,84.21,1352468071227,84.25,84.99,84.21,100,84.2,100,84.16,100,84.11,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468071291,CLZ2,2533
100723,84.2,1352468074203,84.24,84.99,84.2,100,84.19,100,84.15,100,84.1,200,84.24,100,84.26,100,84.29,100,84.34,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468074290,CLZ2,2555
100723,84.19,1352468076327,84.23,84.99,84.19,100,84.18,100,84.14,100,84.09,200,84.23,100,84.25,100,84.28,100,84.33,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468076483,CLZ2,2563
100723,84.18,1352468082341,84.22,84.99,84.18,100,84.17,100,84.13,100,84.08,200,84.22,100,84.24,100,84.27,100,84.32,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468082338,CLZ2,2581
100723,84.17,1352468091846,84.21,84.99,84.17,100,84.16,100,84.12,100,84.07,200,84.21,100,84.23,100,84.26,100,84.31,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468091987,CLZ2,2621
100723,84.18,1352468093120,84.25,84.99,84.18,100,84.17,100,84.13,100,84.08,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468093191,CLZ2,2627
100723,84.18,1352468093201,84.26,84.99,84.18,100,84.17,100,84.13,100,84.08,200,84.26,100,84.28,100,84.31,100,84.36,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468093290,CLZ2,2629
100723,84.17,1352468093638,84.26,84.99,84.17,100,84.16,100,84.12,100,84.07,200,84.26,100,84.28,100,84.31,100,84.36,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468093690,CLZ2,2633
100723,84.17,1352468093737,84.25,84.99,84.17,100,84.16,100,84.12,100,84.07,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468093891,CLZ2,2636
100723,84.18,1352468096986,84.22,84.99,84.18,100,84.17,100,84.13,100,84.08,200,84.22,100,84.24,100,84.27,100,84.32,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468097089,CLZ2,2646
100723,84.19,1352468100471,84.23,84.99,84.19,100,84.18,100,84.14,100,84.09,200,84.23,100,84.25,100,84.28,100,84.33,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468100649,CLZ2,2655
100723,84.18,1352468101020,84.23,84.99,84.18,100,84.17,100,84.13,100,84.08,200,84.23,100,84.25,100,84.28,100,84.33,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468101037,CLZ2,2656
100723,84.16,1352468101447,84.25,84.99,84.16,100,84.15,100,84.11,100,84.06,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468101673,CLZ2,2658
100723,84.17,1352468102052,84.25,84.99,84.17,100,84.16,100,84.12,100,84.07,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468102138,CLZ2,2661
100723,84.18,1352468102762,84.26,84.99,84.18,100,84.17,100,84.13,100,84.08,200,84.26,100,84.28,100,84.31,100,84.36,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468102887,CLZ2,2664
100723,84.19,1352468103337,84.27,84.99,84.19,100,84.18,100,84.14,100,84.09,200,84.27,100,84.29,100,84.32,100,84.37,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468103355,CLZ2,2666
100723,84.21,1352468104917,84.25,84.99,84.21,100,84.2,100,84.16,100,84.11,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468104928,CLZ2,2673
100723,84.22,1352468112387,84.26,84.99,84.22,100,84.21,100,84.17,100,84.12,200,84.26,100,84.28,100,84.31,100,84.36,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468112487,CLZ2,2693
100723,84.21,1352468114459,84.25,84.99,84.21,100,84.2,100,84.16,100,84.11,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468114588,CLZ2,2697
100723,84.2,1352468127196,84.24,84.99,84.2,100,84.19,100,84.15,100,84.1,200,84.24,100,84.26,100,84.29,100,84.34,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468127632,CLZ2,2733
100723,84.22,1352468131333,84.26,84.99,84.22,100,84.21,100,84.17,100,84.12,200,84.26,100,84.28,100,84.31,100,84.36,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468131529,CLZ2,2745
100723,84.23,1352468132201,84.28,84.99,84.23,100,84.22,100,84.18,100,84.13,200,84.28,100,84.3,100,84.33,100,84.38,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468132479,CLZ2,2748
100723,84.22,1352468135308,84.27,84.99,84.22,100,84.21,100,84.17,100,84.12,200,84.27,100,84.29,100,84.32,100,84.37,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468135515,CLZ2,2755
100723,84.22,1352468135729,84.26,84.99,84.22,100,84.21,100,84.17,100,84.12,200,84.26,100,84.28,100,84.31,100,84.36,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468136209,CLZ2,2760
100723,84.21,1352468139498,84.25,84.99,84.21,100,84.2,100,84.16,100,84.11,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468139576,CLZ2,2769
100723,84.2,1352468139583,84.24,84.99,84.2,100,84.19,100,84.15,100,84.1,200,84.24,100,84.26,100,84.29,100,84.34,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468139724,CLZ2,2770
100723,84.21,1352468145978,84.25,84.99,84.21,100,84.2,100,84.16,100,84.11,200,84.25,100,84.27,100,84.3,100,84.35,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468146836,CLZ2,2791
100723,84.22,1352468147060,84.26,84.99,84.22,100,84.21,100,84.17,100,84.12,200,84.26,100,84.28,100,84.31,100,84.36,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468147377,CLZ2,2797
100723,84.23,1352468158598,84.27,84.99,84.23,100,84.22,100,84.18,100,84.13,200,84.27,100,84.29,100,84.32,100,84.37,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468158636,CLZ2,2834
100723,84.24,1352468158716,84.28,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.28,100,84.3,100,84.33,100,84.38,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468158838,CLZ2,2836
100723,84.23,1352468158934,84.31,84.99,84.23,100,84.22,100,84.18,100,84.13,200,84.31,100,84.33,100,84.36,100,84.41,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468158937,CLZ2,2837
100723,84.25,1352468162177,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468162238,CLZ2,2856
100723,84.26,1352468171157,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468171305,CLZ2,2895
100723,84.27,1352468175497,84.31,84.99,84.27,100,84.26,100,84.22,100,84.17,200,84.31,100,84.33,100,84.36,100,84.41,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468175608,CLZ2,2907
100723,84.26,1352468187251,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468187327,CLZ2,2955
100723,84.25,1352468187626,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468187627,CLZ2,2957
100723,84.26,1352468189589,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468189688,CLZ2,2970
100723,84.25,1352468191771,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468191827,CLZ2,2977
100723,84.24,1352468194912,84.28,84.99,84.24,100,84.23,100,84.19,100,84.14,200,84.28,100,84.3,100,84.33,100,84.38,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468194990,CLZ2,2986
100723,84.25,1352468199627,84.3,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468199671,CLZ2,2996
100723,84.26,1352468202416,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468202487,CLZ2,3007
100723,84.25,1352468207377,84.29,84.99,84.25,100,84.24,100,84.2,100,84.15,200,84.29,100,84.31,100,84.34,100,84.39,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468207489,CLZ2,3019
100723,84.26,1352468215139,84.3,84.99,84.26,100,84.25,100,84.21,100,84.16,200,84.3,100,84.32,100,84.35,100,84.4,200,85.82,1,84.34,85.52,84.2,1352408400000,1352468215290,CLZ2,3053
